time,x,y,z,x^,y^,z^,x^^,y^^,z^^,phi,theta,psi,phi^,theta^,psi^,phi^^,theta^^,psi^^
9.550583,0.536377,0.1452637,0.8078613,0.400367978,0.239243645,-0.371071736,7.128104602,5.468103808,-7.030396327,0.2058616,-0.2816089,-0.1001819,1.380473172,-1.514855109,0.452012879,7.573835113,-0.244330679,32.24980591
9.600586,0.517334,0.1601563,0.8178711,-0.38083715,0.29783413,0.200183989,-15.62316516,1.171739387,11.42442903,0.2528982,-0.3121521,-0.1350012,0.940675559,-0.61082735,-0.696344219,-8.795424517,18.0794704,-22.96576403
9.650589,0.5266113,0.1931152,0.7788086,0.185534868,0.659138452,-0.781203128,11.32676075,7.225652896,-19.62656474,0.4544837,-0.3084869,-0.1899791,4.031468112,0.073299602,-1.09949203,61.81214232,13.68171814,-8.062472474
9.700592,0.5073242,0.1889648,0.854248,-0.385718857,-0.08300302,1.508697478,-11.42438903,-14.84193891,45.7952644,0.4245513,-0.2981022,-0.2535091,-0.598612083,0.207681539,-1.270523769,-92.59604814,2.687477493,-3.420429536
9.750595,0.5861816,0.2084961,0.8283691,1.577053377,0.390602564,-0.517546947,39.25308949,9.471543381,-40.52245716,0.5051855,-0.1710423,-0.2522874,1.612587245,2.541045537,0.024432534,44.22133328,46.66448009,25.8975722
9.800598,0.5510254,0.2226563,0.8422851,-0.703081815,0.283187009,0.278303302,-45.59996784,-2.14818221,15.91605002,0.3543018,-0.1661554,-0.2193006,-3.01749295,0.097732136,0.659696418,-92.59604814,-48.86333622,12.70451541
9.850601,0.6186523,0.2556152,0.7836914,1.352456853,0.659138452,-1.171803692,41.10830686,7.518577744,-29.00039985,0.3597996,-0.1685988,-0.2541199,0.109949403,-0.048865068,-0.696344219,62.54509436,-2.931768177,-27.1191856
9.900604,0.5722656,0.2575684,0.7617188,-0.927678339,0.039061656,-0.439425634,-45.59996784,-12.40079186,14.64668235,0.2571743,-0.1832596,-0.1557706,-2.052382857,-0.293198408,1.966867988,-43.24405056,-4.886373618,53.26104848
9.950607,0.5473633,0.3041992,0.7995605,-0.498016119,0.932560046,0.756788593,8.592728842,17.86889567,23.92284917,0.2504548,-0.2968805,-0.2247984,-0.134381937,-2.272281663,-1.380473172,38.35771694,-39.57929034,-66.94280662
10.00061,0.564209,0.2983398,0.703125,0.336893786,-0.117180969,-1.928594284,16.69719628,-20.9935607,-53.70443527,0.2638938,-0.3371976,-0.3121521,0.268763874,-0.806293622,-1.746969182,8.062432479,29.31800173,-7.329480436
10.05061,0.5793457,0.3034668,0.7834473,0.302734,0.10254,1.606446,-0.683195727,4.394419383,70.70080569,0.06658431,-0.3182608,-0.2919936,-3.9461898,0.378736,0.40317,-84.29907348,23.70059245,43.00278364
10.10062,0.6413574,0.3474121,0.7329102,1.239986003,0.878730254,-1.010539892,18.7412918,15.52070094,-52.32925199,0.08491027,-0.1826487,-0.2461787,0.366445911,2.71169966,0.916114777,86.23546712,46.64994321,10.25684417
10.15062,0.5568848,0.3288574,0.7128906,-1.689452,-0.371094,-0.400392,-58.58876006,-24.99648508,12.20295784,0.1246165,-0.08124508,-0.280998,0.7941246,2.0280724,-0.696386,8.553573784,-13.6725452,-32.25001554
10.20062,0.5849609,0.3476563,0.7189941,0.561522,0.375978,0.12207,45.01948,14.94144,10.44924,0.1441642,-0.1093449,-0.2437352,0.390954,-0.5619964,0.745256,-8.063412,-51.801376,28.83284
10.25063,0.598877,0.3728027,0.7333984,0.278266347,0.502827435,0.288028394,-5.663980269,2.536481394,3.318504186,0.1356121,-0.1362229,-0.2736676,-0.171007798,-0.537452509,-0.598528294,-11.23698857,0.490779654,-26.87031182
10.30063,0.5922852,0.3742676,0.7128906,-0.131836,0.029298,-0.410156,-8.202046935,-9.47058869,-13.96368789,0.1227839,-0.08368854,-0.2394592,-0.256564,1.0506872,0.684168,-1.711124031,31.76279419,25.65392589
10.35063,0.6245117,0.3991699,0.7370605,0.64453,0.498046,0.483398,15.52732,9.37496,17.87108,0.05864307,-0.086132,-0.2522874,-1.2828166,-0.0488692,-0.256564,-20.525052,-21.991128,-18.81464
10.40063,0.5974121,0.3974609,0.6784668,-0.541992,-0.03418,-1.171874,-23.73044,-10.64452,-33.10544,0.06536258,-0.08307768,-0.2247984,0.1343902,0.0610864,0.54978,28.344136,2.199112,16.12688
10.45064,0.5866699,0.439209,0.6293945,-0.21480104,0.834795041,-0.98124975,6.542510702,17.37602561,3.811722654,0.2516765,0.2290745,-0.2028073,3.725533293,6.241795241,0.439734053,71.80850017,123.5894589,-2.20047884
10.50064,0.6149902,0.4179687,0.6838379,0.566406,-0.424806,1.088868,15.6241408,-25.19202082,41.402355,0.4086688,0.3158173,-0.1252274,3.139846,1.734856,1.551598,-11.71374587,-90.13878482,22.23727894
10.55064,0.6013184,0.4545898,0.7006836,-0.273436,0.732422,0.336914,-16.79684,23.14456,-15.03908,0.3255912,0.181427,-0.03543019,-1.661552,-2.687806,1.7959442,-96.02796,-88.45324,4.886924
10.60065,0.5883789,0.4492188,0.7419434,-0.258738252,-0.10739852,0.825030994,0.293896174,-16.7930518,9.760387798,0.2180789,0.08185595,-0.004886922,-2.149816037,-1.991022795,0.610743211,-9.76332807,13.93287752,-23.69927992
10.65065,0.5605469,0.4558105,0.7351074,-0.55664,0.131834,-0.13672,-5.958034953,4.784650406,-19.23501988,0.08307768,0.01038471,0.0158825,-2.7000244,-1.4294248,0.41538844,-11.00416726,11.23195991,-3.907095427
10.70065,0.576416,0.4487305,0.7358398,0.317382,-0.1416,0.014648,17.48044,-5.46868,3.02736,-0.002443461,-0.02382374,0.05314527,-1.71042282,-0.684169,0.7452554,19.7920316,14.905116,6.5973392
10.75066,0.5603027,0.4445801,0.730957,-0.32220156,-0.082991402,-0.097636473,-12.78911337,1.171937578,-2.245240406,-0.07024951,-0.04642576,0.05192355,-1.35584981,-0.45195001,-0.024429514,7.090042191,4.64345111,-15.39062016
10.80066,0.5322266,0.4375,0.7275391,-0.561522,-0.141602,-0.068358,-4.786408806,-1.172211966,0.585569454,-0.09468412,-0.004886922,0.03481932,-0.4886922,0.83077676,-0.3420846,17.3431522,25.6545354,-6.353101718
10.85066,0.5476074,0.4404297,0.7321777,0.307616,0.058594,0.092772,17.38276,4.00392,3.2226,-0.1185079,-0.009162978,0.004886922,-0.4764756,-0.08552112,-0.59864796,0.244332,-18.3259576,-5.1312672
10.90067,0.5229492,0.4375,0.7138672,-0.493065387,-0.058582284,-0.366136773,-16.01042565,-2.343057059,-9.176340185,-0.1191187,-0.02015855,-0.03481932,-0.012213557,-0.219867467,-0.793966047,9.283384177,-2.686389652,-3.90558062
10.95067,0.5214844,0.428711,0.7165527,-0.029296,-0.17578,0.05371,9.275387738,-2.343954329,8.396935453,-0.1466077,-0.1166753,-0.06597345,-0.54978,-1.930335,-0.6230826,-10.75132885,-34.20935067,3.417668936
11.00067,0.536377,0.4260254,0.7045898,0.297852,-0.053712,-0.239258,6.54296,2.44136,-5.85936,-0.1698205,-0.204029,-0.1062905,-0.464256,-1.747074,-0.806341,1.71048,3.66522,-3.665168
11.05067,0.5251465,0.4343262,0.7077637,-0.22461,0.166016,0.063478,-10.44924,4.39456,6.05472,-0.1673771,-0.149662,-0.1527163,0.048868,1.08734,-0.928516,10.26248,56.68828,-2.4435
11.10068,0.5551758,0.4260254,0.6958008,0.600465907,-0.165982803,-0.239210158,16.49821849,-6.638648339,-6.052552649,-0.172264,-0.271835,-0.181427,-0.097718456,-2.442971406,-0.57409918,-2.931142898,-70.59210969,7.086919013
11.15068,0.5297852,0.4372559,0.6879883,-0.507812,0.22461,-0.15625,-22.16555814,7.811856069,1.659203159,-0.1527163,-0.2431244,-0.217468,0.390954,0.574212,-0.72082,9.773449126,60.34366811,-2.934416397
11.20068,0.5498047,0.4453125,0.6865234,0.40039,0.161132,-0.029298,18.16404,-1.26956,2.53904,-0.1343904,-0.1557706,-0.217468,0.366518,1.747076,0,-0.48872,23.45728,14.4164
11.25069,0.5751953,0.4460449,0.6728516,0.507710458,0.014645071,-0.273381324,2.145979962,-2.92915275,-4.880690337,-0.1050688,-0.1795944,-0.2089159,0.586314737,-0.476380724,0.171007798,4.39505573,-44.46024243,3.419472074
11.30069,0.5537109,0.4489746,0.6716309,-0.429688,0.058594,-0.024414,-18.74796916,0.87897858,4.979346475,-0.09529497,-0.1551598,-0.235794,0.1954766,0.488692,-0.537562,-7.816762741,19.30145448,-14.17139597
11.35069,0.5671387,0.4587402,0.6611328,0.268556,0.195312,-0.209962,13.96488,2.73436,-3.71096,-0.07330383,-0.07330383,-0.2284636,0.4398228,1.6371194,0.146608,4.886924,22.968548,13.6834
11.4007,0.5864258,0.4589844,0.6645508,0.385664867,0.004883023,0.068346331,2.341708999,-3.807817968,5.565053604,-0.06291912,-0.09040806,-0.2028073,0.207652669,-0.342016197,0.513023395,-4.642474116,-39.57479698,7.326842538
11.4507,0.6049805,0.4589844,0.6750488,0.371094,0,0.20996,-0.291417341,-0.097660468,2.832273385,-0.06108652,-0.05986479,-0.1783727,0.036652,0.6108654,0.488692,-3.420013389,19.05763194,-0.486627906
11.5007,0.6096191,0.461914,0.6787109,0.092772,0.058592,0.073242,-5.56644,1.17184,-2.73436,-0.06352998,-0.04642576,-0.1081231,-0.0488692,0.2687806,1.404992,-1.710424,-6.841696,18.326
11.5507,0.595459,0.4770508,0.6711426,-0.283202,0.302736,-0.151366,-7.51948,4.88288,-4.49216,-0.06169739,-0.01710423,-0.006108652,0.0366518,0.5864306,2.04028896,1.71042,6.353,12.7059392
11.60071,0.5944824,0.4724121,0.6779785,-0.019528094,-0.092755449,0.136690662,5.272423628,-7.908247329,5.759981241,-0.04153884,0.04276057,0.04031711,0.403090382,1.197056589,0.928329574,7.327306177,12.21007776,-22.23474077
11.65071,0.5681152,0.4250489,0.6550293,-0.527344,-0.947264,-0.458984,-10.15631811,-17.09017102,-11.91349324,0,0.04642576,0.06352998,0.8307768,0.0733038,0.4642574,8.553728362,-22.47505577,-9.281443482
11.70071,0.5683594,0.4506836,0.6474609,0.004884,0.512694,-0.151368,10.64456,29.19916,6.15232,0.04459316,-0.006719518,0.08368854,0.8918632,-1.06290556,0.4031712,1.221728,-22.7241872,-1.221724
11.75072,0.5566406,0.4836426,0.6828613,-0.234329134,0.65904819,0.707866427,-4.783306022,2.926498508,17.18125228,0.1368338,-0.08246681,0.0720821,1.844443911,-1.514642911,-0.232082384,19.04780466,-9.03294044,-12.70253116
11.80072,0.5444336,0.4658203,0.6791992,-0.24414,-0.356446,-0.073242,-0.196217317,-20.30988381,-15.62216853,0.1441642,-0.06108652,0.05864307,0.146608,0.4276058,-0.2687806,-33.95671822,38.84497423,-0.73396433
11.85072,0.5749512,0.4736328,0.6826172,0.610352,0.15625,0.06836,17.08984,10.25392,2.83204,0.1484403,0.122173,0.1032362,0.085522,3.6651904,0.8918626,-1.22172,64.751692,23.212864
11.90073,0.588623,0.4768067,0.6689453,0.273381324,0.063465307,-0.273383323,-6.738065912,-1.855322797,-6.833499767,0.1362229,0.1056797,0.1233948,-0.24429914,-0.32980004,0.403091382,-6.595103783,-79.88383203,-9.773469672
11.95073,0.5878906,0.4699707,0.6450195,-0.014648,-0.13672,-0.478516,-5.760586475,-4.003706139,-4.102653533,0.12706,0.1484403,0.2119702,-0.183258,0.855212,1.771508,1.220822803,23.7002408,27.36833237
12.00073,0.5893555,0.4394531,0.6484375,0.029298,-0.610352,0.06836,0.87892,-9.47264,10.93752,0.1392773,0.1105666,0.2614503,0.244346,-0.757474,0.989602,8.55208,-32.25372,-15.63812
12.05074,0.5559082,0.5031738,0.628418,-0.668812238,1.274159168,-0.400309938,-13.95941287,37.68268683,-9.371524455,0.1869248,-0.002443461,0.321926,0.952759448,-2.25974927,1.209272146,14.16543588,-30.0394975,4.392524407
12.10074,0.5952148,0.513916,0.6237793,0.786132,0.214844,-0.092774,29.09888475,-21.18630336,6.15071876,0.3213151,0.04886922,0.3518584,2.687806,1.02625362,0.598648,34.70093104,65.7200578,-12.21248291
12.15074,0.6003418,0.454834,0.7080078,0.10254,-1.18164,1.68457,-13.67184,-27.92968,35.54688,0.4410447,0.03054326,0.2797763,2.394592,-0.3665192,-1.441642,-5.86428,-27.8554564,-40.8058
12.20074,0.6259766,0.3945313,0.7045898,0.512696,-1.206054,-0.06836,8.20312,-0.48828,-35.0586,0.3872886,-0.03054326,0.2736676,-1.075122,-1.2217304,-0.122174,-69.39428,-17.104224,26.38936
12.25075,0.5678711,0.4770508,0.6936035,-1.161877624,1.650059988,-0.219682064,-33.48477553,57.11085759,-3.025836105,0.3182608,0.02504547,0.3145956,-1.380279944,1.11155229,0.818396321,-6.101938493,46.65632253,18.80764489
12.30075,0.5983887,0.4526367,0.6442871,0.610352,-0.488282,-0.986328,35.44459249,-42.76683976,-15.33291873,0.3255912,0.1111775,0.2822197,0.146608,1.7226406,-0.647518,30.53775888,12.22176621,-29.31828641
12.35075,0.5480957,0.4289551,0.7099609,-1.00586,-0.473632,1.313476,-32.32424,0.293,45.99608,0.2437352,0.108734,0.2217441,-1.63712,-0.04887,-1.209512,-35.67456,-35.430212,-11.23988
12.40076,0.5361328,0.4052734,0.7258301,-0.239210158,-0.473539292,0.317320536,15.32993085,0.001853786,-19.91912546,0.1423316,0.2663372,0.1411099,-2.027666467,3.151433713,-1.612361528,-7.809367461,63.99327561,-8.055379478
12.45076,0.5610352,0.4394531,0.6772461,0.498048,0.683594,-0.97168,14.74516316,23.14266584,-25.78001072,0.01710423,-0.04153884,0.04886922,-2.5045474,-6.1575208,-1.8448136,-9.537618666,-186.1790903,-4.649041446
12.50076,0.5595703,0.4343262,0.6713867,-0.029298,-0.102538,-0.117188,-10.54692,-15.72264,17.08984,-0.07086037,-0.3549127,0.02871067,-1.759292,-6.2674772,-0.403171,14.905108,-2.199128,28.832852
12.55077,0.5644531,0.4443359,0.6853027,0.097636473,0.200153969,0.278264347,2.538181818,6.052628858,7.90746545,-0.1398881,-0.0299324,-0.06475171,-1.380278544,6.498306339,-1.868873825,7.578753364,255.2646179,-29.30819487
12.60077,0.5656738,0.4299317,0.6862793,0.024414,-0.288084,0.019532,-1.464449454,-9.764759384,-5.174646943,-0.1734857,-0.01649336,-0.131336,-0.671952,0.2687808,-1.3316858,14.16653089,-124.5905108,10.7437605
12.65077,0.5668945,0.475586,0.6896973,0.024414,0.913086,0.06836,1.73472E-14,24.0234,0.97656,-0.1966986,-0.1502728,-0.08735373,-0.464258,-2.6755888,0.8796454,4.15388,-58.887392,44.226624
12.70078,0.5629883,0.4453125,0.6516113,-0.078108378,-0.60534893,-0.761567686,-2.050037559,-30.36262608,-16.59523468,-0.149662,0.385456,-0.1453859,0.940543891,10.71243351,-1.160411318,28.09041974,267.7069049,-40.79297576
12.75078,0.645752,0.4414063,0.5974121,1.655274,-0.078124,-1.083984,34.66764757,10.5444986,-6.448326271,-0.09040806,0.5852089,-0.1441642,1.1850788,3.995058,0.024434,4.890698176,-134.3475103,23.69690635
12.80078,0.6467285,0.515625,0.6586914,0.01953,1.484374,1.225586,-32.71488,31.24996,46.1914,-0.06536258,0.299324,-0.1484403,0.5009096,-5.717698,-0.085522,-13.683384,-194.25512,-2.19912
12.85078,0.611084,0.4445801,0.6608887,-0.71289,-1.420898,0.043946,-14.6484,-58.10544,-23.6328,-0.1441642,-0.7305948,-0.1569924,-1.5760324,-20.598376,-0.171042,-41.53884,-297.61356,-1.7104
12.90079,0.4885254,0.4472656,0.5568848,-2.450681864,0.05369926,-2.079662068,-34.7488875,29.48604799,-42.46366862,-0.1930334,-0.3842342,-0.0580322,-0.977188562,6.925826835,1.978808238,11.97448186,550.3739819,42.98840709
12.95079,0.6247559,0.5241699,0.6474609,2.72461,1.538086,1.811522,103.5058373,29.6877348,77.82368135,-0.07635815,-0.140499,0.01160644,2.333505,4.874704,1.3927728,66.21387125,-41.02245669,-11.72070877
13.00079,0.5202637,0.4760742,0.6491699,-2.089844,-0.961914,0.03418,-96.28908,-50,-35.54684,-0.1142318,0.267559,0.007941248,-0.757473,8.16116,-0.07330384,-61.81956,65.72912,-29.3215328
13.0508,0.6965332,0.4475098,0.644043,3.524685063,-0.571173765,-0.102517497,112.2681276,7.813242047,-2.733403249,-0.09529497,0.1288926,-0.03359759,0.378660868,-2.772773445,-0.830610638,22.71813373,-218.6349419,-15.14310734
